ano4,codusu,nro_hogar,componente,ch04,ch06,ch07,ch08,nivel_ed,estado,cat_ocup,cat_inac,itf,ipcf,pp07h,pp03c,p47t,p21,pp03g
2025.0,TQRMNORUSHMOKUCDEFPCH00880352,1.0,1.0,Varón,45,Soltero,No paga ni le descuentan,Secundaria Completa,Inactivo,,Ama de casa,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOPQTHKMKOCDEOJAH00858134,1.0,1.0,Varón,74,Casado,Obra social (incluye PAMI),Primaria Completa,Inactivo,,Jubilado/pensionado,0.0,0.0,,,400000.0,0.0,
2025.0,TQRMNOPQTHKMKOCDEOJAH00858134,1.0,2.0,Mujer,64,Casado,Obra social (incluye PAMI),Primaria Completa,Inactivo,,Jubilado/pensionado,0.0,0.0,,,400000.0,0.0,
2025.0,TQRMNOSRSHKOKNCDEGNFJ00857111,1.0,2.0,Varón,6,Soltero,Obra social (incluye PAMI),Primaria Incompleta (incluye educación especial),,,Estudiante,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOQUWHMMLNCDEOHCH00880202,1.0,2.0,Mujer,34,Unido,Obra social (incluye PAMI),Superior Universitaria Completa,Ocupado,Obrero o empleado,,0.0,0.0,Sí,...un sólo empleo/ocupación/actividad?,500000.0,500000.0,No
2025.0,TQRMNORVXHMOLPCDEGNFJ00880233,1.0,2.0,Varón,21,Soltero,Obra social (incluye PAMI),Secundaria Completa,Ocupado,Cuenta propia,,0.0,0.0,,...un sólo empleo/ocupación/actividad?,0.0,0.0,No
2025.0,TQRMNORVXHMOLPCDEGNFJ00880233,1.0,3.0,Varón,18,Soltero,Obra social (incluye PAMI),Secundaria Incompleta,Inactivo,,Ama de casa,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOQSSHLMLQCDEGNFJ00858339,1.0,2.0,Mujer,29,Soltero,Obra social (incluye PAMI),Secundaria Completa,Desocupado,Obrero o empleado,,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOQSSHLMLQCDEGNFJ00858339,1.0,4.0,Varón,8,Soltero,Obra social (incluye PAMI),Primaria Incompleta (incluye educación especial),,,Estudiante,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOPRYHMLKSCDEFPCH00880289,1.0,2.0,Varón,50,Soltero,No paga ni le descuentan,Secundaria Incompleta,Inactivo,,Ama de casa,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOPQTHKMKOCDEOJAH00858134,1.0,4.0,Mujer,23,Soltero,No paga ni le descuentan,Secundaria Completa,Inactivo,,Ama de casa,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOPQTHKMKOCDEOJAH00858134,1.0,5.0,Varón,12,Soltero,No paga ni le descuentan,Secundaria Incompleta,Inactivo,,Estudiante,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOPXVHJMKPCDEOJAH00873091,2.0,2.0,Mujer,23,Soltero,Obra social (incluye PAMI),Secundaria Incompleta,Inactivo,,Estudiante,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOPXVHJMKPCDEOJAH00873091,2.0,3.0,Mujer,20,Soltero,Obra social (incluye PAMI),Secundaria Incompleta,Inactivo,,Estudiante,0.0,0.0,,,340000.0,0.0,
2025.0,TQRMNOPXVHJMKPCDEOJAH00873091,2.0,4.0,Varón,3,Soltero,Obra social (incluye PAMI),Sin instrucción,,,Menor de 6 años,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOSQYHJMKTCDEFPCH00876853,1.0,3.0,Varón,15,Soltero,Obra social (incluye PAMI),Secundaria Incompleta,Inactivo,,Estudiante,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOSQYHJMKTCDEFPCH00876853,1.0,4.0,Varón,25,Soltero,Obra social (incluye PAMI),Secundaria Completa,Ocupado,Obrero o empleado,,0.0,0.0,Sí,...un sólo empleo/ocupación/actividad?,800000.0,800000.0,No
2025.0,TQRMNOTVTHMOKMCDEFPCH00880825,1.0,1.0,Varón,64,Separado o divorciado,Obra social (incluye PAMI),Primaria Completa,Ocupado,Obrero o empleado,,0.0,0.0,Sí,...un sólo empleo/ocupación/actividad?,950000.0,950000.0,No
2025.0,TQRMNOQRSHKOKNCDEHGHJ00865948,1.0,2.0,Mujer,35,Unido,Obra social (incluye PAMI),Secundaria Completa,Inactivo,,Ama de casa,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOTUUHLLKOCDEGNFJ00853253,1.0,3.0,Varón,18,Soltero,Obra social (incluye PAMI),Superior Universitaria Incompleta,Inactivo,,Estudiante,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOTUUHLLKOCDEGNFJ00853253,1.0,4.0,Mujer,15,Soltero,Obra social (incluye PAMI),Secundaria Incompleta,Inactivo,,Estudiante,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNORVRHLNKMCDEGNFJ00853251,1.0,2.0,Mujer,15,Soltero,Obra social (incluye PAMI),Secundaria Incompleta,Inactivo,,Estudiante,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNORVRHLNKMCDEGNFJ00853251,1.0,3.0,Varón,33,Soltero,Obra social (incluye PAMI),Secundaria Completa,Ocupado,Obrero o empleado,,0.0,0.0,Sí,...un sólo empleo/ocupación/actividad?,1500000.0,1000000.0,No
2025.0,TQRMNOTUUHLLKOCDEGNFJ00853253,1.0,1.0,Mujer,47,Unido,Obra social (incluye PAMI),Superior Universitaria Completa,Ocupado,Obrero o empleado,,0.0,0.0,Sí,...un sólo empleo/ocupación/actividad?,1000000.0,1000000.0,No
2025.0,TQRMNOPTTHKMLNCDEHGHJ00865909,1.0,3.0,Varón,18,Soltero,Obra social (incluye PAMI),Secundaria Completa,Inactivo,,Otros,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOSQXHMMKQCDEHGHJ00880732,1.0,1.0,Varón,65,Casado,Obra social (incluye PAMI),Primaria Incompleta (incluye educación especial),Inactivo,,Jubilado/pensionado,0.0,0.0,,,1592000.0,0.0,
2025.0,TQRMNOSQXHMMKQCDEHGHJ00880732,1.0,2.0,Mujer,61,Casado,Obra social (incluye PAMI),Primaria Incompleta (incluye educación especial),Inactivo,,Jubilado/pensionado,0.0,0.0,,,556000.0,0.0,
2025.0,TQRMNOSQXHMMKQCDEHGHJ00880732,1.0,3.0,Varón,27,Unido,No paga ni le descuentan,Secundaria Incompleta,Ocupado,Cuenta propia,,0.0,0.0,,...un sólo empleo/ocupación/actividad?,100000.0,100000.0,Sí
2025.0,TQRMNOSQXHMMKQCDEHGHJ00880732,1.0,5.0,Mujer,27,Unido,Obra social (incluye PAMI),Superior Universitaria Incompleta,Ocupado,Obrero o empleado,,0.0,0.0,No,...un sólo empleo/ocupación/actividad?,350000.0,200000.0,No
2025.0,TQRMNOQYPHKMKSCDEIHJF00880690,1.0,1.0,Varón,65,Viudo,Obra social (incluye PAMI),Sin instrucción,Inactivo,,Jubilado/pensionado,0.0,0.0,,,420000.0,0.0,
2025.0,TQRMNOPPXHMMKRCDEIHJF00880734,1.0,2.0,Varón,74,Unido,Obra social (incluye PAMI),Superior Universitaria Completa,Ocupado,Patrón,,0.0,0.0,,...un sólo empleo/ocupación/actividad?,5000000.0,5000000.0,No
2025.0,TQRMNOTUTHJOKTCDEHGHJ00877422,1.0,2.0,Mujer,24,Soltero,Planes y seguros públicos,Superior Universitaria Completa,Ocupado,Obrero o empleado,,0.0,0.0,No,...un sólo empleo/ocupación/actividad?,90000.0,90000.0,No
2025.0,TQRMNORPQHJKKQCDEHGHJ00877420,1.0,3.0,Mujer,16,Soltero,Obra social (incluye PAMI),Secundaria Incompleta,Inactivo,,Estudiante,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNORPQHJKKQCDEHGHJ00877420,1.0,4.0,Mujer,16,Soltero,Obra social (incluye PAMI),Secundaria Incompleta,Inactivo,,Estudiante,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOSYPHKLLMCDEHGHJ00856910,1.0,2.0,Mujer,49,Casado,Obra social (incluye PAMI),Secundaria Incompleta,Inactivo,,Ama de casa,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOSYPHKLLMCDEHGHJ00856910,1.0,3.0,Varón,18,Soltero,Obra social (incluye PAMI),Superior Universitaria Incompleta,Inactivo,,Estudiante,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOSYPHKLLMCDEHGHJ00856910,1.0,4.0,Varón,11,Soltero,Obra social (incluye PAMI),Primaria Incompleta (incluye educación especial),Inactivo,,Estudiante,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOQYPHKMKSCDEIHJF00880690,1.0,3.0,Mujer,30,Unido,Planes y seguros públicos,Secundaria Completa,Inactivo,,Ama de casa,0.0,0.0,,,250000.0,0.0,
2025.0,TQRMNOQYPHKMKSCDEIHJF00880690,1.0,4.0,Mujer,10,Soltero,Planes y seguros públicos,Primaria Incompleta (incluye educación especial),Inactivo,,Estudiante,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOQYPHKMKSCDEIHJF00880690,1.0,5.0,Varón,8,Soltero,Planes y seguros públicos,Primaria Incompleta (incluye educación especial),,,Estudiante,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOQYPHKMKSCDEIHJF00880690,1.0,6.0,Varón,2,Soltero,Planes y seguros públicos,Sin instrucción,,,Menor de 6 años,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOPRRHLLKQCDEHGHJ00853614,1.0,3.0,Varón,15,Soltero,Obra social (incluye PAMI),Secundaria Incompleta,Inactivo,,Estudiante,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOPRRHLLKQCDEHGHJ00853614,1.0,4.0,Mujer,16,Soltero,Obra social (incluye PAMI),Secundaria Incompleta,Inactivo,,Estudiante,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOPRRHLLKQCDEHGHJ00853614,1.0,5.0,Mujer,8,Soltero,Obra social (incluye PAMI),Primaria Incompleta (incluye educación especial),,,Estudiante,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNORWUHLNKMCDEGNFJ00853252,1.0,2.0,Varón,47,Unido,No paga ni le descuentan,Primaria Completa,Desocupado,Cuenta propia,,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNORWUHLNKMCDEGNFJ00853252,1.0,3.0,Varón,15,Soltero,No paga ni le descuentan,Secundaria Incompleta,Inactivo,,Estudiante,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNORWUHLNKMCDEGNFJ00853252,1.0,4.0,Mujer,8,Soltero,No paga ni le descuentan,Primaria Incompleta (incluye educación especial),,,Estudiante,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNORUWHKMLLCDEGNFJ00858190,1.0,1.0,Varón,63,Unido,No paga ni le descuentan,Primaria Completa,Desocupado,Cuenta propia,,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOSRUHMLKPCDEIHJF00880712,1.0,2.0,Varón,68,Casado,Obra social (incluye PAMI),Secundaria Completa,Inactivo,,Jubilado/pensionado,0.0,0.0,,,525000.0,0.0,
2025.0,TQRMNOPPYHKOKNCDEGNFJ00858294,1.0,4.0,Varón,11,Soltero,Obra social (incluye PAMI),Primaria Incompleta (incluye educación especial),Inactivo,,Estudiante,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOPPYHKOKNCDEGNFJ00858294,1.0,5.0,Varón,19,Unido,Obra social (incluye PAMI),Secundaria Completa,Ocupado,Obrero o empleado,,0.0,0.0,Sí,...un sólo empleo/ocupación/actividad?,6700000.0,5500000.0,No
2025.0,TQRMNOPPYHKOKNCDEGNFJ00858294,1.0,2.0,Mujer,16,Unido,Obra social (incluye PAMI),Secundaria Incompleta,Inactivo,,Estudiante,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOPPYHKOKNCDEGNFJ00858294,1.0,3.0,Mujer,12,Soltero,Obra social (incluye PAMI),Primaria Incompleta (incluye educación especial),Inactivo,,Estudiante,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOPTYHMNKTCDEOJAH00880609,1.0,2.0,Mujer,15,Soltero,No paga ni le descuentan,Secundaria Incompleta,Inactivo,,Estudiante,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOPTYHMNKTCDEOJAH00880609,1.0,3.0,Mujer,7,Soltero,No paga ni le descuentan,Primaria Incompleta (incluye educación especial),,,Estudiante,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOUXPHLLKSCDEGNFJ00857093,1.0,1.0,Varón,33,Unido,Obra social (incluye PAMI),Superior Universitaria Completa,Ocupado,Cuenta propia,,0.0,0.0,,...un sólo empleo/ocupación/actividad?,900000.0,900000.0,No
2025.0,TQRMNORPQHMNLOCDEFPCH00880718,1.0,1.0,Varón,64,Casado,Obra social (incluye PAMI),Primaria Completa,Ocupado,Obrero o empleado,,0.0,0.0,Sí,...un sólo empleo/ocupación/actividad?,1800000.0,1800000.0,No
2025.0,TQRMNORPQHMNLOCDEFPCH00880718,1.0,2.0,Mujer,65,Casado,Obra social (incluye PAMI),Primaria Completa,Inactivo,,Ama de casa,0.0,0.0,,,315000.0,0.0,
2025.0,TQRMNOPQQHMMLPCDEFPCH00880864,1.0,1.0,Varón,63,Casado,Obra social (incluye PAMI),Secundaria Incompleta,Inactivo,,Jubilado/pensionado,0.0,0.0,,,900000.0,0.0,
2025.0,TQRMNOPQQHMMLPCDEFPCH00880864,1.0,2.0,Mujer,57,Casado,Obra social (incluye PAMI),Superior Universitaria Incompleta,Inactivo,,Ama de casa,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOPQTHMMKMCDEGNFJ00880658,1.0,1.0,Mujer,64,Separado o divorciado,Obra social (incluye PAMI),Secundaria Completa,Ocupado,Obrero o empleado,,0.0,0.0,Sí,,1500050.0,1000050.0,No
2025.0,TQRMNOQRPHKMKSCDEFPCH00866791,1.0,2.0,Mujer,56,Casado,Obra social (incluye PAMI),Secundaria Completa,Inactivo,,Ama de casa,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNORURHKKKNCDEFPCH00857389,1.0,3.0,Varón,13,Soltero,Obra social (incluye PAMI),Secundaria Incompleta,Inactivo,,Estudiante,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNORURHKKKNCDEFPCH00857389,1.0,4.0,Mujer,9,Soltero,Obra social (incluye PAMI),Primaria Incompleta (incluye educación especial),,,Estudiante,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOSPVHMMKOCDEOHCH00881036,1.0,1.0,Mujer,49,Unido,Obra social (incluye PAMI),Secundaria Completa,Inactivo,,Ama de casa,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOSPVHMMKOCDEOHCH00881036,1.0,3.0,Mujer,7,Soltero,Obra social (incluye PAMI),Primaria Incompleta (incluye educación especial),,,Estudiante,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOQTXHJMKTCDEFPCH00874101,1.0,2.0,Mujer,42,Casado,No paga ni le descuentan,Superior Universitaria Completa,Inactivo,,Ama de casa,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOQTXHJMKTCDEFPCH00874101,1.0,3.0,Varón,17,Soltero,No paga ni le descuentan,Superior Universitaria Incompleta,Inactivo,,Estudiante,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOQTXHJMKTCDEFPCH00874101,1.0,4.0,Varón,11,Soltero,No paga ni le descuentan,Primaria Incompleta (incluye educación especial),Inactivo,,Estudiante,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOWPPHKOLQCDEFPCH00857137,1.0,2.0,Mujer,36,Unido,No paga ni le descuentan,Secundaria Completa,Inactivo,,Ama de casa,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOWPPHKOLQCDEFPCH00857137,1.0,3.0,Varón,1,Soltero,No paga ni le descuentan,Sin instrucción,,,Menor de 6 años,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOQUYHLOLQCDEFPCH00874154,1.0,1.0,Mujer,56,Viudo,No paga ni le descuentan,Secundaria Incompleta,Ocupado,Obrero o empleado,,0.0,0.0,No,...un sólo empleo/ocupación/actividad?,0.0,0.0,No
2025.0,TQRMNORRSHKMKNCDEOJAH00860548,1.0,2.0,Varón,30,Soltero,No paga ni le descuentan,Superior Universitaria Incompleta,Inactivo,,Estudiante,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNORRSHKMKNCDEOJAH00860548,1.0,3.0,Varón,29,Soltero,No paga ni le descuentan,Superior Universitaria Incompleta,Inactivo,,Estudiante,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNORRSHKMKNCDEOJAH00860548,1.0,4.0,Mujer,22,Soltero,No paga ni le descuentan,Superior Universitaria Incompleta,Inactivo,,Estudiante,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOSXYHMNKTCDEOJAH00881084,1.0,3.0,Mujer,14,Soltero,Obra social (incluye PAMI),Secundaria Incompleta,Inactivo,,Estudiante,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOSXYHMNKTCDEOJAH00881084,1.0,4.0,Mujer,12,Soltero,Obra social (incluye PAMI),Primaria Incompleta (incluye educación especial),Inactivo,,Estudiante,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOSXYHMNKTCDEOJAH00881084,1.0,5.0,Varón,2,Soltero,Obra social (incluye PAMI),Sin instrucción,,,Menor de 6 años,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOQUYHLOLQCDEFPCH00874154,1.0,8.0,Mujer,21,Unido,No paga ni le descuentan,Superior Universitaria Incompleta,Ocupado,Obrero o empleado,,0.0,0.0,No,...un sólo empleo/ocupación/actividad?,0.0,0.0,No
2025.0,TQRMNOPQVHMMKMCDEOJAH00881088,1.0,3.0,Mujer,10,Soltero,Obra social (incluye PAMI),Primaria Incompleta (incluye educación especial),Inactivo,,Estudiante,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOPUTHLOKTCDEGNFJ00853260,1.0,1.0,Mujer,68,Separado o divorciado,Obra social (incluye PAMI),Primaria Incompleta (incluye educación especial),Inactivo,,Ama de casa,0.0,0.0,,,400000.0,0.0,
2025.0,TQRMNOPUTHLOKTCDEGNFJ00853260,1.0,3.0,Varón,49,Soltero,No paga ni le descuentan,Secundaria Completa,Desocupado,Obrero o empleado,,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOPUTHLOKTCDEGNFJ00853260,1.0,4.0,Varón,34,Soltero,No paga ni le descuentan,Secundaria Completa,Desocupado,Cuenta propia,,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOUPWHLMKOCDEOJAH00856244,1.0,3.0,Mujer,3,Soltero,Obra social (incluye PAMI),Sin instrucción,,,Menor de 6 años,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOUPWHLMKOCDEOJAH00856244,1.0,1.0,Mujer,25,Unido,Obra social (incluye PAMI),Secundaria Completa,Ocupado,Obrero o empleado,,0.0,0.0,Sí,...un sólo empleo/ocupación/actividad?,890000.0,890000.0,No
2025.0,TQRMNOQPQHLOKSCDEFPCH00852477,1.0,1.0,Varón,48,Unido,No paga ni le descuentan,Primaria Completa,Desocupado,Obrero o empleado,,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOQPQHLOKSCDEFPCH00852477,1.0,3.0,Mujer,21,Soltero,No paga ni le descuentan,Superior Universitaria Incompleta,Inactivo,,Estudiante,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOQPQHLOKSCDEFPCH00852477,1.0,4.0,Varón,17,Soltero,Obra social (incluye PAMI),Secundaria Incompleta,Inactivo,,Estudiante,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOQPQHLOKSCDEFPCH00852477,1.0,5.0,Mujer,14,Soltero,No paga ni le descuentan,Secundaria Incompleta,Inactivo,,Estudiante,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOPYXHJMKQCDEFPCH00873100,1.0,3.0,Mujer,27,Soltero,Obra social (incluye PAMI),Secundaria Completa,Inactivo,,Ama de casa,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOPQPHMNKNCDEIHJF00880989,1.0,1.0,Varón,67,Casado,Obra social (incluye PAMI),Primaria Completa,Inactivo,,Jubilado/pensionado,0.0,0.0,,,800000.0,0.0,
2025.0,TQRMNOPQPHMNKNCDEIHJF00880989,1.0,2.0,Mujer,65,Casado,Obra social (incluye PAMI),Primaria Completa,Inactivo,,Jubilado/pensionado,0.0,0.0,,,400000.0,0.0,
2025.0,TQRMNOPQPHMNKNCDEIHJF00880989,1.0,4.0,Varón,34,Soltero,No paga ni le descuentan,Secundaria Incompleta,Desocupado,Obrero o empleado,,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOSRUHLLLNCDEOHCH00880990,1.0,1.0,Mujer,28,Unido,Obra social (incluye PAMI),Secundaria Completa,Ocupado,Obrero o empleado,,0.0,0.0,Sí,...un sólo empleo/ocupación/actividad?,430000.0,430000.0,No
2025.0,TQRMNOSRUHLLLNCDEOHCH00880990,1.0,3.0,Varón,10,Soltero,Obra social (incluye PAMI),Primaria Incompleta (incluye educación especial),Inactivo,,Estudiante,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOPRVHMLKSCDEFPCH00881174,1.0,2.0,Mujer,27,Unido,Obra social (incluye PAMI),Superior Universitaria Completa,Inactivo,,Ama de casa,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNORSRHMMKTCDEFPCH00881175,1.0,2.0,Mujer,50,Unido,No paga ni le descuentan,Secundaria Completa,Inactivo,,Ama de casa,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNORSRHMMKTCDEFPCH00881175,1.0,3.0,Mujer,96,Soltero,Obra social (incluye PAMI),Primaria Completa,Inactivo,,Otros,0.0,0.0,,,460000.0,0.0,
2025.0,TQRMNORYRHJMLNCDEGNFJ00873423,1.0,2.0,Mujer,16,Soltero,Obra social (incluye PAMI),Secundaria Incompleta,Inactivo,,Estudiante,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOURTHKOLMCDEGNFJ00857204,1.0,1.0,Mujer,50,Separado o divorciado,Obra social (incluye PAMI),Superior Universitaria Incompleta,Ocupado,Obrero o empleado,,0.0,0.0,Sí,...un sólo empleo/ocupación/actividad?,1350000.0,1350000.0,No
2025.0,TQRMNOURTHKOLMCDEGNFJ00857204,1.0,4.0,Mujer,12,Soltero,Obra social (incluye PAMI),Primaria Incompleta (incluye educación especial),Inactivo,,Estudiante,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOQVRHLMLOCDEGNFJ00853356,1.0,3.0,Varón,2,Soltero,Obra social (incluye PAMI),Sin instrucción,,,Menor de 6 años,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOQVRHLMLOCDEGNFJ00853356,1.0,4.0,Mujer,33,Soltero,No paga ni le descuentan,Superior Universitaria Incompleta,Desocupado,Obrero o empleado,,0.0,0.0,,,150000.0,0.0,
2025.0,TQRMNOQVRHLMLOCDEGNFJ00853356,1.0,5.0,Mujer,4,Soltero,Obra social (incluye PAMI),Sin instrucción,,,Menor de 6 años,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOPWRHMOKMCDEOJAH00881132,1.0,5.0,Mujer,25,Soltero,No paga ni le descuentan,Superior Universitaria Incompleta,Inactivo,,Estudiante,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOPWRHMOKMCDEOJAH00881132,1.0,7.0,Mujer,14,Soltero,Obra social (incluye PAMI),Secundaria Incompleta,Inactivo,,Estudiante,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOPWRHMOKMCDEOJAH00881132,1.0,8.0,Varón,8,Soltero,Obra social (incluye PAMI),Primaria Incompleta (incluye educación especial),,,Estudiante,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOPWRHMOKMCDEOJAH00881132,1.0,9.0,Mujer,13,Soltero,No paga ni le descuentan,Secundaria Incompleta,Inactivo,,Estudiante,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOSTQHMOKPCDEOJAH00881661,1.0,1.0,Varón,45,Unido,No paga ni le descuentan,Primaria Incompleta (incluye educación especial),Ocupado,Cuenta propia,,0.0,0.0,,...un sólo empleo/ocupación/actividad?,700000.0,700000.0,No
2025.0,TQRMNOSTQHMOKPCDEOJAH00881661,1.0,2.0,Mujer,47,Unido,No paga ni le descuentan,Secundaria Completa,Ocupado,Obrero o empleado,,0.0,0.0,No,...un sólo empleo/ocupación/actividad?,950000.0,950000.0,No
2025.0,TQRMNOSTQHMOKPCDEOJAH00881661,1.0,4.0,Varón,24,Soltero,No paga ni le descuentan,Secundaria Completa,Inactivo,,Otros,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOSTQHMOKPCDEOJAH00881661,1.0,5.0,Varón,10,Soltero,No paga ni le descuentan,Primaria Incompleta (incluye educación especial),Inactivo,,Estudiante,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOQVRHKMKPCDEHGHJ00864000,1.0,1.0,Varón,51,Unido,Obra social (incluye PAMI),Secundaria Incompleta,Ocupado,Obrero o empleado,,0.0,0.0,Sí,...un sólo empleo/ocupación/actividad?,500000.0,500000.0,No
2025.0,TQRMNOQVRHKMKPCDEHGHJ00864000,1.0,3.0,Mujer,12,Soltero,Obra social (incluye PAMI),Primaria Incompleta (incluye educación especial),Inactivo,,Estudiante,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOPUXHJMKNCDEHGHJ00881644,1.0,2.0,Varón,12,Soltero,Obra social (incluye PAMI),Secundaria Incompleta,Inactivo,,Estudiante,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOTUPHJOKTCDEHGHJ00875764,1.0,3.0,Mujer,17,Soltero,Obra social (incluye PAMI),Superior Universitaria Incompleta,Inactivo,,Estudiante,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOTUPHJOKTCDEHGHJ00875764,1.0,4.0,Varón,12,Soltero,Obra social (incluye PAMI),Primaria Incompleta (incluye educación especial),Inactivo,,Estudiante,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNORRUHMNKTCDEOJAH00881621,1.0,2.0,Mujer,51,Soltero,No paga ni le descuentan,Primaria Completa,Inactivo,,Ama de casa,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNORVYHLMKSCDEOJAH00856326,1.0,2.0,Mujer,43,Casado,Obra social (incluye PAMI),Secundaria Completa,Inactivo,,Ama de casa,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNORVYHLMKSCDEOJAH00856326,1.0,3.0,Mujer,18,Soltero,Obra social (incluye PAMI),Superior Universitaria Incompleta,Inactivo,,Estudiante,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNORVYHLMKSCDEOJAH00856326,1.0,4.0,Varón,14,Soltero,Obra social (incluye PAMI),Secundaria Incompleta,Inactivo,,Estudiante,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNORVYHLMKSCDEOJAH00856326,1.0,5.0,Mujer,5,Soltero,Obra social (incluye PAMI),Sin instrucción,,,Menor de 6 años,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOSQYHJLLMCDEFPCH00881306,1.0,1.0,Mujer,60,Unido,Obra social (incluye PAMI),Secundaria Completa,Inactivo,,Jubilado/pensionado,0.0,0.0,,,1950000.0,0.0,
2025.0,TQRMNOSQYHJLLMCDEFPCH00881306,1.0,3.0,Mujer,89,Viudo,Obra social (incluye PAMI),Primaria Completa,Inactivo,,Jubilado/pensionado,0.0,0.0,,,460000.0,0.0,
2025.0,TQRMNOSTSHKOLQCDEFPCH00857136,1.0,2.0,Mujer,46,Casado,No paga ni le descuentan,Primaria Incompleta (incluye educación especial),Inactivo,,Ama de casa,0.0,0.0,,,270000.0,0.0,
